run,epoch,train_loss,train_mae,val_loss,val_mae,lr
resnet18_version_13_6800,41,0.2504,0.573,0.3426,0.6915,6.25e-07
resnet18_version_13_6800,42,0.2496,0.5717,0.3415,0.6904,6.25e-07
resnet18_version_13_6800,43,0.2478,0.5692,0.3436,0.6927,6.25e-07
resnet18_version_13_6800,44,0.2473,0.5683,0.3455,0.6959,6.25e-07
resnet18_version_13_6800,45,0.2474,0.5685,0.345,0.6943,6.25e-07
resnet18_version_13_6800,46,0.2463,0.5668,0.3453,0.6948,6.25e-07
resnet18_version_13_6800,47,0.2452,0.5654,0.3428,0.6913,3.13e-07
resnet18_version_13_6800,48,0.2453,0.565,0.344,0.6928,3.13e-07
resnet18_version_13_6800,49,0.2451,0.5651,0.3438,0.6931,3.13e-07
resnet18_version_13_6800,50,0.244,0.5633,0.3419,0.6902,3.13e-07
resnet18_version_13_6800,51,0.2437,0.5634,0.3472,0.6968,3.13e-07
resnet18_version_13_6800,52,0.2442,0.5635,0.3433,0.6923,3.13e-07
resnet18_version_13_6800,53,0.2442,0.5641,0.3449,0.6944,1.56e-07
resnet18_version_13_6800,54,0.2431,0.5627,0.3455,0.6948,1.56e-07
resnet18_version_13_6800,55,0.2422,0.5616,0.3439,0.6933,1.56e-07
resnet18_version_13_6800,56,0.2429,0.5622,0.3442,0.693,1.56e-07
resnet18_version_13_6800,57,0.2426,0.5615,0.3443,0.6931,1.56e-07
resnet18_version_13_6800,58,0.2424,0.5617,0.3453,0.6944,1.56e-07
resnet18_version_13_6800,59,0.2412,0.5598,0.345,0.6941,7.81e-08
resnet18_version_13_6800,60,0.2416,0.5603,0.3444,0.6936,7.81e-08
resnet18_version_13_6800,61,0.2442,0.5637,0.344,0.6932,7.81e-08
resnet18_version_13_6800,62,0.2422,0.5608,0.3448,0.6935,7.81e-08
resnet18_version_13_6800,63,0.2423,0.5609,0.345,0.6937,7.81e-08
resnet18_version_13_6800,64,0.2409,0.5596,0.3445,0.6932,7.81e-08
resnet18_version_13_6800,65,0.2422,0.5614,0.3448,0.6936,3.91e-08
resnet18_version_13_6800,66,0.2408,0.5592,0.3442,0.6932,3.91e-08
resnet18_version_13_6800,67,0.2412,0.5598,0.3447,0.6938,3.91e-08
resnet18_version_13_6800,68,0.2416,0.5606,0.345,0.6948,3.91e-08
resnet18_version_13_6800,69,0.2423,0.5609,0.346,0.6954,3.91e-08
resnet18_version_13_6800,70,0.2415,0.5604,0.3471,0.6962,3.91e-08
resnet18_version_13_6800,71,0.2413,0.5601,0.3449,0.6937,1.95e-08
resnet18_version_13_6800,72,0.2413,0.5593,0.3443,0.6939,1.95e-08
resnet18_version_13_6800,73,0.2415,0.56,0.345,0.6941,1.95e-08
resnet18_version_13_6800,74,0.2413,0.5601,0.3448,0.6939,1.95e-08
resnet18_version_13_6800,75,0.2415,0.56,0.344,0.6934,1.95e-08
resnet18_version_13_6800,76,0.241,0.5595,0.3454,0.6945,1.95e-08
resnet18_version_13_6800,77,0.2404,0.5585,0.3467,0.6957,1.95e-08
resnet18_version_13_6800,78,0.2409,0.5594,0.3474,0.6974,1.95e-08
resnet18_version_13_6800,79,0.2411,0.5596,0.3444,0.6929,1.95e-08
resnet18_version_13_6800,80,0.2412,0.5594,0.3464,0.6956,1.95e-08
resnet18_version_13_6800,81,0.2416,0.5602,0.3452,0.6939,1.95e-08
resnet18_version_13_6800,82,0.2412,0.5597,0.3466,0.6957,1.95e-08
resnet18_version_13_6800,83,0.2413,0.56,0.3472,0.6969,1.95e-08
resnet18_version_13_6800,84,0.2412,0.5598,0.3458,0.6957,1.95e-08
resnet18_version_13_6800,85,0.2412,0.5597,0.3461,0.6954,1.95e-08
resnet18_version_13_6800,86,0.2409,0.5592,0.3451,0.6939,1.95e-08
resnet18_version_13_6800,87,0.241,0.5596,0.3463,0.6956,1.95e-08
resnet18_version_13_6800,88,0.2407,0.5595,0.3435,0.693,1.95e-08
resnet18_version_13_6800,89,0.2411,0.5597,0.346,0.6953,1.95e-08
resnet18_version_13_6800,90,0.2414,0.5599,0.3456,0.6948,1.95e-08
resnet18_version_13_6800,91,0.2413,0.5594,0.3464,0.6958,1.95e-08
resnet18_version_13_6800,92,0.242,0.5606,0.3447,0.6941,1.95e-08
resnet18_version_13_6800,93,0.2417,0.5598,0.3444,0.693,1.95e-08
resnet18_version_13_6800,94,0.2404,0.5586,0.3449,0.6937,1.95e-08
resnet18_version_13_6800,95,0.2411,0.5599,0.3456,0.6949,1.95e-08
resnet18_version_13_6800,96,0.2411,0.5593,0.3442,0.6934,1.95e-08
resnet18_version_13_6800,97,0.2415,0.5597,0.3466,0.6964,1.95e-08
resnet18_version_13_6800,98,0.2406,0.5584,0.344,0.6931,1.95e-08
resnet18_version_13_6800,99,0.2409,0.5593,0.3465,0.696,1.95e-08
resnet18_version_13_6800,100,0.2412,0.5599,0.3464,0.6961,1.95e-08
resnet18_version_14_6885,1,0.6393,1.0358,0.4375,0.8158,1e-05
resnet18_version_14_6885,2,0.4458,0.8233,0.3931,0.7592,1e-05
resnet18_version_14_6885,3,0.4145,0.786,0.3715,0.7349,1e-05
resnet18_version_14_6885,4,0.3993,0.7674,0.3646,0.7252,1e-05
resnet18_version_14_6885,5,0.3923,0.7589,0.3559,0.7137,1e-05
resnet18_version_14_6885,6,0.386,0.7513,0.363,0.7224,1e-05
resnet18_version_14_6885,7,0.381,0.7452,0.3578,0.717,1e-05
resnet18_version_14_6885,8,0.3775,0.7411,0.344,0.7005,1e-05
resnet18_version_14_6885,9,0.3751,0.7383,0.3454,0.7011,1e-05
resnet18_version_14_6885,10,0.3721,0.7345,0.3439,0.7009,1e-05
resnet18_version_14_6885,11,0.3701,0.7322,0.3411,0.6942,1e-05
resnet18_version_14_6885,12,0.3687,0.7302,0.3371,0.6944,1e-05
resnet18_version_14_6885,13,0.3659,0.7266,0.3396,0.6922,1e-05
resnet18_version_14_6885,14,0.3634,0.7238,0.3383,0.6956,1e-05
resnet18_version_14_6885,15,0.3638,0.7242,0.3381,0.6947,1e-05
resnet18_version_14_6885,16,0.3617,0.7215,0.337,0.691,1e-05
resnet18_version_14_6885,17,0.3608,0.72,0.3361,0.6896,1e-05
resnet18_version_14_6885,18,0.36,0.719,0.3396,0.6949,1e-05
resnet18_version_14_6885,19,0.3594,0.7181,0.3529,0.7101,1e-05
resnet18_version_14_6885,20,0.3578,0.7159,0.3332,0.6829,1e-05
resnet18_version_14_6885,21,0.357,0.7151,0.3333,0.6864,1e-05
resnet18_version_14_6885,22,0.3561,0.7138,0.3314,0.6866,1e-05
resnet18_version_14_6885,23,0.3546,0.712,0.3304,0.683,1e-05
resnet18_version_14_6885,24,0.3539,0.7105,0.3311,0.6856,1e-05
resnet18_version_14_6885,25,0.3537,0.7106,0.3437,0.6994,1e-05
resnet18_version_14_6885,26,0.3527,0.7093,0.3267,0.677,1e-05
resnet18_version_14_6885,27,0.3525,0.709,0.3347,0.6876,1e-05
resnet18_version_14_6885,28,0.3521,0.7078,0.334,0.6882,1e-05
resnet18_version_14_6885,29,0.3504,0.7065,0.3327,0.684,1e-05
resnet18_version_14_6885,30,0.35,0.7056,0.3269,0.678,1e-05
resnet18_version_14_6885,31,0.3498,0.7052,0.3282,0.682,1e-05
resnet18_version_14_6885,32,0.3487,0.7035,0.3297,0.6837,5e-06
resnet18_version_14_6885,33,0.3454,0.6993,0.3239,0.6725,5e-06
resnet18_version_14_6885,34,0.3442,0.6978,0.3232,0.6731,5e-06
resnet18_version_14_6885,35,0.3444,0.6982,0.3277,0.6779,5e-06
resnet18_version_14_6885,36,0.3442,0.6981,0.3284,0.6795,5e-06
resnet18_version_14_6885,37,0.3439,0.6973,0.3241,0.6737,5e-06
resnet18_version_14_6885,38,0.3437,0.6975,0.3219,0.6702,5e-06
resnet18_version_14_6885,39,0.3429,0.6963,0.3256,0.6751,5e-06
resnet18_version_14_6885,40,0.343,0.6964,0.3341,0.6868,5e-06
resnet18_version_14_6885,41,0.3428,0.6962,0.3219,0.67,5e-06
resnet18_version_14_6885,42,0.3421,0.6952,0.3216,0.6718,5e-06
resnet18_version_14_6885,43,0.342,0.6952,0.3229,0.673,5e-06
resnet18_version_14_6885,44,0.3411,0.694,0.3251,0.6736,5e-06
resnet18_version_14_6885,45,0.3414,0.6941,0.3266,0.6756,5e-06
resnet18_version_14_6885,46,0.3412,0.6939,0.3196,0.6674,5e-06
resnet18_version_14_6885,47,0.3405,0.6928,0.3284,0.6777,5e-06
resnet18_version_14_6885,48,0.3414,0.6938,0.3224,0.6709,5e-06
resnet18_version_14_6885,49,0.3396,0.6919,0.3263,0.6777,5e-06
resnet18_version_14_6885,50,0.3394,0.6915,0.3263,0.6739,5e-06
resnet18_version_14_6885,51,0.34,0.6919,0.3337,0.6851,5e-06
resnet18_version_14_6885,52,0.3404,0.6927,0.3224,0.6715,2.5e-06
resnet18_version_14_6885,53,0.3376,0.6893,0.3215,0.67,2.5e-06
resnet18_version_14_6885,54,0.3369,0.6882,0.3187,0.6675,2.5e-06
resnet18_version_14_6885,55,0.3369,0.6882,0.3245,0.6742,2.5e-06
resnet18_version_14_6885,56,0.3362,0.6873,0.3235,0.675,2.5e-06
resnet18_version_14_6885,57,0.3365,0.6874,0.3233,0.6721,2.5e-06
resnet18_version_14_6885,58,0.3363,0.6875,0.3332,0.6866,2.5e-06
resnet18_version_14_6885,59,0.336,0.6873,0.3185,0.6663,2.5e-06
resnet18_version_14_6885,60,0.3366,0.6878,0.325,0.6754,2.5e-06
resnet18_version_14_6885,61,0.3364,0.6874,0.3174,0.6638,2.5e-06
resnet18_version_14_6885,62,0.3358,0.6866,0.3204,0.6691,2.5e-06
resnet18_version_14_6885,63,0.3359,0.6872,0.3205,0.6691,2.5e-06
resnet18_version_14_6885,64,0.3359,0.6865,0.3247,0.675,2.5e-06
resnet18_version_14_6885,65,0.3355,0.6861,0.3188,0.6663,2.5e-06
resnet18_version_14_6885,66,0.3354,0.6858,0.3217,0.6707,2.5e-06
resnet18_version_14_6885,67,0.3349,0.6852,0.3252,0.6759,1.25e-06
resnet18_version_14_6885,68,0.3336,0.6836,0.3236,0.6726,1.25e-06
resnet18_version_14_6885,69,0.334,0.6841,0.3219,0.6709,1.25e-06
resnet18_version_14_6885,70,0.334,0.6842,0.3202,0.6678,1.25e-06
resnet18_version_14_6885,71,0.3328,0.6824,0.3208,0.6693,1.25e-06
resnet18_version_14_6885,72,0.3334,0.6832,0.3175,0.6652,1.25e-06
resnet18_version_14_6885,73,0.3332,0.6834,0.3209,0.6686,6.25e-07
resnet18_version_14_6885,74,0.332,0.6818,0.3255,0.6762,6.25e-07
resnet18_version_14_6885,75,0.3327,0.6823,0.3342,0.6871,6.25e-07
resnet18_version_14_6885,76,0.3324,0.6823,0.3181,0.6656,6.25e-07
resnet18_version_14_6885,77,0.3319,0.6817,0.3198,0.6681,6.25e-07
resnet18_version_14_6885,78,0.3317,0.681,0.3297,0.6814,6.25e-07
resnet18_version_14_6885,79,0.332,0.6819,0.3193,0.6667,3.13e-07
resnet18_version_14_6885,80,0.3322,0.6819,0.319,0.6664,3.13e-07
resnet18_version_14_6885,81,0.3315,0.6813,0.3187,0.6661,3.13e-07
resnet18_version_14_6885,82,0.3319,0.6812,0.3215,0.6706,3.13e-07
resnet18_version_14_6885,83,0.3321,0.6817,0.3268,0.677,3.13e-07
resnet18_version_14_6885,84,0.3317,0.6811,0.3154,0.6616,3.13e-07
resnet18_version_14_6885,85,0.332,0.6814,0.3396,0.6939,3.13e-07
resnet18_version_14_6885,86,0.3318,0.6812,0.3216,0.67,3.13e-07
resnet18_version_14_6885,87,0.3322,0.6823,0.3213,0.6693,3.13e-07
resnet18_version_14_6885,88,0.3322,0.6817,0.319,0.6669,3.13e-07
resnet18_version_14_6885,89,0.3315,0.6812,0.3186,0.6663,3.13e-07
resnet18_version_14_6885,90,0.3315,0.6813,0.3204,0.6689,1.56e-07
resnet18_version_14_6885,91,0.332,0.6816,0.3232,0.6724,1.56e-07
resnet18_version_14_6885,92,0.3311,0.6806,0.3227,0.6719,1.56e-07
resnet18_version_14_6885,93,0.3317,0.6815,0.3191,0.6669,1.56e-07
resnet18_version_14_6885,94,0.3315,0.6809,0.322,0.6705,1.56e-07
resnet18_version_14_6885,95,0.3313,0.6806,0.3174,0.665,1.56e-07
resnet18_version_14_6885,96,0.3316,0.681,0.3218,0.6708,7.81e-08
resnet18_version_14_6885,97,0.3317,0.6812,0.3221,0.6712,7.81e-08
resnet18_version_14_6885,98,0.3312,0.6806,0.3228,0.6722,7.81e-08
resnet18_version_14_6885,99,0.3317,0.6812,0.3322,0.684,7.81e-08
resnet18_version_14_6885,100,0.3313,0.6808,0.3223,0.6714,7.81e-08
resnet18_version_4_5626,1,4115.5605,39.846,3826.999,39.3014,
resnet18_version_4_5626,2,3971.6471,38.722,3786.4478,37.7585,
resnet18_version_4_5626,3,3874.3952,37.9183,3417.1438,35.871,
resnet18_version_4_5626,4,3447.8634,34.7969,3284.412,34.3496,
resnet18_version_4_5626,5,3335.1179,34.1628,3195.2067,34.0345,
resnet18_version_4_5626,6,3264.3714,33.8338,3178.6048,33.098,
resnet18_version_4_5626,7,3228.6784,33.641,3174.9656,32.9237,
resnet18_version_4_5626,8,3204.8634,33.5086,3181.9104,33.9606,
resnet18_version_4_5626,9,3201.0224,33.4775,3139.8088,33.2603,
resnet18_version_4_5626,10,3180.289,33.3702,3162.3053,33.1753,
resnet18_version_4_5626,11,3164.8523,33.2963,3103.3197,33.388,
resnet18_version_4_5626,12,3152.9707,33.2006,3189.2191,34.0055,
resnet18_version_4_5626,13,3134.4425,33.1077,3663.5822,34.3816,
resnet18_version_4_5626,14,3124.0747,33.0705,3101.459,32.3652,
resnet18_version_4_5626,15,3120.3389,33.0214,3283.1966,32.7882,
resnet18_version_4_5626,16,3105.8258,32.9782,3360.3915,34.4471,
resnet18_version_4_5626,17,3103.7575,32.9448,3165.7984,33.0176,
resnet18_version_4_5626,18,3096.888,32.9331,3575.2513,34.3842,
resnet18_version_4_5626,19,3086.9585,32.8701,3125.746,32.7834,
resnet18_version_4_5626,20,3082.0902,32.841,3212.3694,32.7613,
resnet18_version_4_5626,21,3073.8943,32.8188,3109.2695,32.6592,
resnet18_version_4_5626,22,3067.537,32.7541,3163.4295,32.7119,
resnet18_version_4_5626,23,3064.0663,32.7496,3117.5774,32.656,
resnet18_version_4_5626,24,3050.0607,32.708,3140.8395,32.8439,
resnet18_version_4_5626,25,3045.7718,32.6697,3408.6822,33.8021,
resnet18_version_4_5626,26,3047.2813,32.6589,3104.4852,32.01,
resnet18_version_4_5626,27,3037.5311,32.6327,3159.068,32.7861,
resnet18_version_4_5626,28,3033.2483,32.6035,3104.1514,32.3507,
resnet18_version_4_5626,29,3030.2499,32.5992,3086.6968,32.945,
resnet18_version_4_5626,30,3022.314,32.5582,3026.6086,32.6834,
resnet18_version_4_5626,31,3018.5011,32.5319,3055.7436,32.5954,
resnet18_version_4_5626,32,3017.1319,32.5306,3137.8528,33.0817,
resnet18_version_4_5626,33,3008.1993,32.4898,3146.8613,32.9677,
resnet18_version_4_5626,34,3007.4971,32.4971,3024.9962,32.633,
resnet18_version_4_5660,1,3822.755,37.8149,3609.3405,37.5841,
resnet18_version_4_5660,2,3531.9848,35.8333,3487.148,34.2302,
resnet18_version_4_5660,3,3472.5228,35.3605,3437.7356,35.1389,
resnet18_version_4_5660,4,3426.9714,34.978,3434.0357,34.9018,
resnet18_version_4_5660,5,3398.9539,34.7025,3407.0228,34.0044,
resnet18_version_4_5660,6,3374.5607,34.5461,3389.057,33.8767,
resnet18_version_4_5660,7,3344.2062,34.3476,3358.0226,34.8415,
resnet18_version_4_5660,8,3321.0291,34.2,3376.0554,34.3935,
resnet18_version_4_5660,9,3296.8023,34.0761,3294.6378,34.1494,
resnet18_version_4_5660,10,3279.2334,33.9934,3290.0098,33.6381,
resnet18_version_4_5660,11,3258.5116,33.9028,3272.8549,34.1392,
resnet18_version_4_5660,12,3248.5897,33.8409,3250.9932,33.9238,
resnet18_version_4_5660,13,3234.6114,33.7812,3237.8142,33.8734,
resnet18_version_4_5660,14,3222.7245,33.6829,3239.7579,33.1648,
resnet18_version_4_5660,15,3212.8312,33.6475,3308.4164,33.2608,
resnet18_version_4_5660,16,3205.2796,33.5839,3205.69,33.2834,
resnet18_version_4_5660,17,3190.7146,33.5163,3212.2575,33.8247,
resnet18_version_4_5660,18,3182.856,33.4606,3230.3475,33.393,
resnet18_version_4_5660,19,3170.8797,33.3909,3186.4595,34.3904,
resnet18_version_4_5660,20,3165.7733,33.3667,3241.9839,32.3989,
resnet18_version_4_5660,21,3159.2504,33.3104,3209.8778,33.2476,
resnet18_version_4_5660,22,3151.1263,33.2698,3227.691,33.9091,
resnet18_version_4_5660,23,3140.5273,33.2093,3216.2966,33.7739,
resnet18_version_4_5660,24,3137.8137,33.1678,3490.8133,33.2136,
resnet18_version_4_5660,25,3132.9359,33.1577,3202.212,33.5036,
resnet18_version_4_5660,26,3127.1016,33.1436,3156.3811,33.4576,
resnet18_version_4_5660,27,3117.5629,33.0822,3177.351,33.4001,
resnet18_version_4_5660,28,3109.5202,33.0328,3142.1572,33.6627,
resnet18_version_4_5660,29,3104.8297,33.016,3242.9962,32.8231,
resnet18_version_4_5660,30,3100.2513,32.9725,3537.4533,34.6556,
resnet18_version_4_5660,31,3093.7811,32.9333,3328.9306,33.0244,
resnet18_version_4_5660,32,3091.8132,32.9294,3641.6732,33.6823,
resnet18_version_4_5660,33,3088.7959,32.9243,3116.9471,33.1516,
resnet18_version_4_5660,34,3077.9164,32.8496,3138.562,34.0067,
resnet18_version_4_5660,35,3073.8539,32.8289,3131.9159,33.075,
resnet18_version_4_5660,36,3065.5572,32.7968,3172.3393,33.4641,
resnet18_version_4_5660,37,3067.638,32.8011,3181.2107,32.8137,
resnet18_version_4_5660,38,3057.2307,32.7572,3181.8558,33.766,
resnet18_version_4_5660,39,3054.4851,32.7324,3238.3202,33.3629,
resnet18_version_4_5660,40,3045.473,32.682,3171.1761,33.7336,
resnet18_version_4_5660,41,3045.186,32.6806,3241.3237,33.4554,
resnet18_version_4_5660,42,3041.3031,32.6409,3745.0607,33.7827,
resnet18_version_4_5660,43,3031.2099,32.619,3202.2796,33.1604,
resnet18_version_4_5660,44,3030.6288,32.5985,3114.9626,32.7758,
resnet18_version_4_5660,45,3024.3095,32.5665,3272.8349,33.4474,
resnet18_version_4_5660,46,3019.0215,32.5273,3104.7093,33.2366,
resnet18_version_4_5660,47,3012.1238,32.4958,3115.3047,32.9674,
resnet18_version_4_5660,48,3009.9059,32.4929,3207.163,33.177,
resnet18_version_4_5660,49,3001.4815,32.4446,3156.0459,32.5716,
resnet18_version_4_5660,50,2995.3386,32.3984,3211.9951,33.0069,
resnet18_version_4_5660,51,2991.5248,32.3914,3154.3922,32.9353,
resnet18_version_4_5660,52,2983.6085,32.3297,3107.6133,33.0106,
resnet18_version_4_5660,53,2985.4667,32.3347,3278.4262,33.4448,
resnet18_version_4_5660,54,2979.4267,32.3407,3212.2587,33.323,
resnet18_version_4_5660,55,2978.2519,32.3419,3159.0732,32.9165,
resnet18_version_4_5660,56,2972.4252,32.2901,3111.3622,33.0669,
resnet18_version_4_5660,57,2962.9318,32.2425,3122.2401,33.268,
resnet18_version_4_5660,58,2958.6847,32.2474,3302.6894,33.9155,
resnet18_version_4_5660,59,2951.5252,32.1876,3540.2812,32.9049,
resnet18_version_4_5660,60,2949.4111,32.1778,3135.8072,32.9143,
resnet18_version_4_5859,1,3732.0653,36.8649,3357.3695,35.4483,
resnet18_version_4_5859,2,3486.394,35.2753,3308.951,33.8142,
resnet18_version_4_5859,3,3424.9838,34.7552,3377.2068,34.467,
resnet18_version_4_5859,4,3390.8379,34.4941,3247.7567,33.8068,
resnet18_version_4_5859,5,3366.55,34.2877,3272.9045,33.1401,
resnet18_version_4_5859,6,3350.2029,34.1722,3227.1172,33.8504,
resnet18_version_4_5859,7,3331.1461,34.0405,3210.4229,33.5584,
resnet18_version_4_5859,8,3318.3156,33.961,3321.4833,33.4703,
resnet18_version_4_5859,9,3303.7289,33.8951,3174.0607,33.6794,
resnet18_version_4_5859,10,3288.465,33.8094,3168.2066,33.5585,
resnet18_version_4_5859,11,3274.2474,33.7419,3205.7418,33.4807,
resnet18_version_4_5859,12,3256.98,33.6577,3133.1841,33.5297,
resnet18_version_4_5859,13,3243.378,33.5886,3156.8196,33.4537,
resnet18_version_4_5859,14,3232.272,33.5355,3229.6095,33.5239,
resnet18_version_4_5859,15,3227.62,33.5019,3182.5206,32.6224,
resnet18_version_4_5859,16,3225.3624,33.5477,3111.5664,33.0981,
resnet18_version_4_5859,17,3204.3436,33.4033,3086.3127,32.7032,
resnet18_version_4_5859,18,3191.9963,33.3399,3079.2167,32.6932,
resnet18_version_4_5859,19,3187.0494,33.2998,3102.6215,33.1421,
resnet18_version_4_5859,20,3175.8972,33.2278,3078.001,32.8039,
resnet18_version_4_5859,21,3168.2585,33.2121,3366.5522,33.1117,
resnet18_version_4_5859,22,3158.2798,33.1455,3319.1678,32.982,
resnet18_version_4_5859,23,3155.0816,33.1122,3085.1941,32.3858,
resnet18_version_4_5859,24,3139.537,33.0444,3073.3575,32.6103,
resnet18_version_4_5859,25,3138.9792,33.0319,3095.4825,32.8393,
resnet18_version_4_5859,26,3132.0527,32.9827,3062.8813,32.2032,
resnet18_version_4_5859,27,3121.5834,32.939,3077.836,32.7705,
resnet18_version_4_5859,28,3114.7899,32.8986,3172.4157,33.0353,
resnet18_version_4_5859,29,3109.1282,32.8863,3331.255,32.516,
resnet18_version_4_5859,30,3106.4216,32.8524,3083.9512,33.9403,
resnet18_version_4_5859,31,3102.619,32.8596,3042.0361,32.6705,
resnet18_version_4_5859,32,3096.7345,32.811,3027.9513,32.631,
resnet18_version_4_5859,33,3090.0796,32.7783,3056.4709,33.1396,
resnet18_version_4_5859,34,3083.1182,32.7316,3362.6268,32.9608,
resnet18_version_4_5859,35,3085.0361,32.7189,3021.8563,32.549,
resnet18_version_4_5859,36,3073.867,32.6662,3038.8311,32.5417,
resnet18_version_4_5859,37,3065.9858,32.6284,3027.0069,32.8048,
resnet18_version_4_5859,38,3065.0498,32.6176,3009.7196,33.0524,
resnet18_version_4_5859,39,3053.8483,32.5536,3017.9279,32.4508,
resnet18_version_4_5859,40,3053.4604,32.5423,3024.9964,32.8546,
resnet18_version_4_5859,41,3046.7366,32.5101,3024.0778,32.4331,
resnet18_version_4_5859,42,3044.9355,32.4955,3016.6395,32.8103,
resnet18_version_4_5859,43,3039.2299,32.4637,3031.4008,32.9827,
resnet18_version_4_5859,44,3032.5148,32.4474,3150.0049,32.5015,
resnet18_version_4_5859,45,3031.1305,32.4438,3003.2804,32.605,
resnet18_version_4_5859,46,3024.2737,32.4029,3027.6324,32.0213,
resnet18_version_4_5859,47,3015.5059,32.3591,3012.1219,32.9736,
resnet18_version_4_5859,48,3020.1011,32.3649,3016.286,32.5242,
resnet18_version_4_5859,49,3007.4989,32.3262,2999.705,32.733,
resnet18_version_4_5859,50,3003.2815,32.2982,2994.6184,32.4993,
resnet18_version_4_5859,51,3002.6276,32.293,3007.853,32.2265,
resnet18_version_4_5859,52,2996.2344,32.2409,3012.9886,33.2396,
resnet18_version_4_5859,53,2994.6538,32.2167,2999.1579,32.8567,
resnet18_version_4_5859,54,2986.0133,32.199,2997.5556,33.0656,
resnet18_version_4_5859,55,2977.0573,32.1404,3001.7162,32.6455,
resnet18_version_4_5859,56,2978.9072,32.1452,3402.1655,33.0272,
resnet18_version_4_5859,57,2972.9667,32.1279,3008.0273,32.9944,
resnet18_version_4_5859,58,2966.9148,32.0994,2990.1117,32.0689,
resnet18_version_4_5859,59,2961.2509,32.0788,3065.2905,32.2014,
resnet18_version_4_5859,60,2960.4755,32.073,3033.1064,32.9826,
resnet18_version_5_5918,1,4390.1303,42.4818,4167.5644,39.8366,
resnet18_version_5_5918,2,4452.2382,43.3397,47173.0153,192.972,
resnet18_version_5_5918,3,5585.8811,50.0061,8434.0459,55.9085,
resnet18_version_5_5938,1,5168.2625,47.2725,4874.3086,46.8742,
resnet18_version_5_5938,2,5292.5026,50.7136,5482.3408,55.2261,
resnet18_version_5_5938,3,5361.4753,49.485,5087.7793,47.2951,
resnet18_version_5_5938,4,5312.5774,48.6042,9629.5305,82.0566,
resnet18_version_5_5938,5,5321.8076,48.6405,5064.9753,46.5152,
resnet18_version_5_5938,6,5365.2059,48.9135,5617.9875,45.3768,
resnet18_version_5_5938,7,5359.2359,48.7764,5368.3527,44.8977,
resnet18_version_5_5938,8,5323.1674,48.6343,5325.3904,52.5232,
resnet18_version_5_5938,9,5332.0013,48.7097,17367.5005,113.0433,
resnet18_version_5_5938,10,5367.6979,49.0064,7059.4881,48.7986,
resnet18_version_5_5938,11,5378.7278,49.0101,323843.9031,505.6097,
resnet18_version_5_5938,14,5351.4609,48.7621,5099.6213,47.3814,
resnet18_version_5_5975,1,5223.438,46.6238,4667.5583,45.5263,
resnet18_version_5_5975,2,4338.9521,42.5179,4308.8589,39.1691,
resnet18_version_5_5975,3,4143.5811,40.9817,4067.7186,39.5647,
resnet18_version_5_5975,4,4094.4658,40.4346,3998.2991,39.7841,
resnet18_version_5_5975,5,4073.2744,40.2365,4026.7566,41.9056,
resnet18_version_5_5975,6,4061.8379,40.151,4034.8799,39.4327,
resnet18_version_5_5975,7,4054.3635,40.0725,3959.5629,40.2778,
resnet18_version_5_5975,8,4043.9466,40.0113,4102.8472,38.2656,
resnet18_version_5_5975,9,4042.4472,39.9923,3943.591,40.2085,
resnet18_version_5_5975,10,4033.8447,39.9327,3950.3013,39.6552,
resnet18_version_5_5975,11,4024.0736,39.8514,3954.0059,40.3922,
resnet18_version_5_5975,12,4020.1706,39.7828,4000.2159,38.6806,
resnet18_version_5_5975,13,4009.8296,39.7526,3932.3989,39.5863,
resnet18_version_5_5975,14,4013.7053,39.7247,3928.1689,39.9248,
resnet18_version_5_5975,15,4004.2674,39.6842,3959.143,40.1084,
resnet18_version_5_5975,16,3999.3073,39.6209,3984.0091,42.0479,
resnet18_version_5_5975,17,3990.2372,39.5707,3930.2787,39.8469,
resnet18_version_5_5975,18,3993.4838,39.5355,3912.6822,40.2043,
resnet18_version_5_5975,19,3984.5861,39.498,3912.2532,39.1937,
resnet18_version_5_5975,20,3982.3651,39.4454,3968.6969,39.7402,
